roi_id,specimen,material,split,score_iforest
sio2 all 20 dish white_p06_r0280,sio2 all 20 dish white_p06,sio2,train,0.47977587702088575
sio2 all 20 dish white_p06_r0281,sio2 all 20 dish white_p06,sio2,train,0.44384138618226715
sio2 all 20 dish white_p06_r0282,sio2 all 20 dish white_p06,sio2,train,0.44490220131069536
sio2 all 20 dish white_p06_r0283,sio2 all 20 dish white_p06,sio2,train,0.4479104935372154
sio2 all 20 dish white_p06_r0284,sio2 all 20 dish white_p06,sio2,train,0.4446583472915976
sio2 all 20 dish white_p06_r0285,sio2 all 20 dish white_p06,sio2,train,0.4575727534520285
sio2 all 20 dish white_p06_r0286,sio2 all 20 dish white_p06,sio2,train,0.4009363053832052
sio2 all 20 dish white_p06_r0287,sio2 all 20 dish white_p06,sio2,train,0.4147541007775493
sio2 all 20 dish white_p06_r0288,sio2 all 20 dish white_p06,sio2,train,0.42227300501950243
sio2 all 20 dish white_p06_r0289,sio2 all 20 dish white_p06,sio2,train,0.43882458665675017
sio2 all 20 dish white_p06_r0290,sio2 all 20 dish white_p06,sio2,train,0.4432909462197883
sio2 all 20 dish white_p06_r0291,sio2 all 20 dish white_p06,sio2,train,0.44488228482429254
sio2 all 20 dish white_p06_r0292,sio2 all 20 dish white_p06,sio2,train,0.44866384985069324
sio2 all 20 dish white_p06_r0293,sio2 all 20 dish white_p06,sio2,train,0.4703991207331271
sio2 all 20 dish white_p06_r0294,sio2 all 20 dish white_p06,sio2,train,0.4592003027676518
sio2 all 20 dish white_p06_r0295,sio2 all 20 dish white_p06,sio2,train,0.4630905742789209
sio2 all 20 dish white_p06_r0296,sio2 all 20 dish white_p06,sio2,train,0.4633575208838836
sio2 all 20 dish white_p06_r0297,sio2 all 20 dish white_p06,sio2,train,0.4535913634257572
sio2 all 20 dish white_p06_r0298,sio2 all 20 dish white_p06,sio2,train,0.4397174565829519
sio2 all 20 dish white_p06_r0299,sio2 all 20 dish white_p06,sio2,train,0.44217618186094193
sio2 all 20 dish white_p06_r0300,sio2 all 20 dish white_p06,sio2,train,0.4411385057985407
sio2 all 20 dish white_p06_r0301,sio2 all 20 dish white_p06,sio2,train,0.46279415025262627
sio2 all 20 dish white_p06_r0302,sio2 all 20 dish white_p06,sio2,train,0.45663831974161917
sio2 all 20 dish white_p06_r0303,sio2 all 20 dish white_p06,sio2,train,0.4620091781635755
sio2 all 20 dish white_p06_r0304,sio2 all 20 dish white_p06,sio2,train,0.467076888809923
sio2 all 20 dish white_p06_r0305,sio2 all 20 dish white_p06,sio2,train,0.44881516746227745
sio2 all 20 dish white_p06_r0306,sio2 all 20 dish white_p06,sio2,train,0.44002590304766015
sio2 all 20 dish white_p06_r0307,sio2 all 20 dish white_p06,sio2,train,0.4683309311871449
sio2 all 20 dish white_p06_r0308,sio2 all 20 dish white_p06,sio2,train,0.4625606761467117
sio2 all 20 dish white_p06_r0309,sio2 all 20 dish white_p06,sio2,train,0.4589635104971893
sio2 all 20 dish white_p06_r0310,sio2 all 20 dish white_p06,sio2,train,0.46614167859818134
sio2 all 20 dish white_p06_r0311,sio2 all 20 dish white_p06,sio2,train,0.44160859175472106
sio2 all 20 dish white_p06_r0312,sio2 all 20 dish white_p06,sio2,train,0.46399278053281745
sio2 all 20 dish white_p06_r0313,sio2 all 20 dish white_p06,sio2,train,0.4652123715760088
sio2 all 20 dish white_p06_r0314,sio2 all 20 dish white_p06,sio2,train,0.4576739286440095
sio2 all 20 dish white_p06_r0315,sio2 all 20 dish white_p06,sio2,train,0.46244425086265983
sio2 all 20 dish white_p07_r0001,sio2 all 20 dish white_p07,sio2,train,0.5928039497669008
sio2 all 20 dish white_p07_r0002,sio2 all 20 dish white_p07,sio2,train,0.5820383697812775
sio2 all 20 dish white_p07_r0003,sio2 all 20 dish white_p07,sio2,train,0.6186849074690695
sio2 all 20 dish white_p07_r0004,sio2 all 20 dish white_p07,sio2,train,0.62036155019971
sio2 all 20 dish white_p07_r0005,sio2 all 20 dish white_p07,sio2,train,0.6157381701585164
sio2 all 20 dish white_p07_r0006,sio2 all 20 dish white_p07,sio2,train,0.4722996934365535
sio2 all 20 dish white_p07_r0007,sio2 all 20 dish white_p07,sio2,train,0.5596704386451543
sio2 all 20 dish white_p07_r0008,sio2 all 20 dish white_p07,sio2,train,0.5572835131950548
sio2 all 20 dish white_p07_r0009,sio2 all 20 dish white_p07,sio2,train,0.5433226928508285
sio2 all 20 dish white_p07_r0010,sio2 all 20 dish white_p07,sio2,train,0.5326860132423126
sio2 all 20 dish white_p07_r0011,sio2 all 20 dish white_p07,sio2,train,0.5508494108928859
sio2 all 20 dish white_p07_r0012,sio2 all 20 dish white_p07,sio2,train,0.5642973095088949
sio2 all 20 dish white_p07_r0013,sio2 all 20 dish white_p07,sio2,train,0.5838025490572435
sio2 all 20 dish white_p07_r0014,sio2 all 20 dish white_p07,sio2,train,0.587645923687433
sio2 all 20 dish white_p07_r0015,sio2 all 20 dish white_p07,sio2,train,0.5911427832169149
sio2 all 20 dish white_p07_r0016,sio2 all 20 dish white_p07,sio2,train,0.5717151622588305
sio2 all 20 dish white_p07_r0017,sio2 all 20 dish white_p07,sio2,train,0.5552527560621844
sio2 all 20 dish white_p07_r0018,sio2 all 20 dish white_p07,sio2,train,0.5438604155146177
sio2 all 20 dish white_p07_r0019,sio2 all 20 dish white_p07,sio2,train,0.5281831501311288
sio2 all 20 dish white_p07_r0020,sio2 all 20 dish white_p07,sio2,train,0.4726186856526358
sio2 all 20 dish white_p07_r0021,sio2 all 20 dish white_p07,sio2,train,0.4543070093844448
sio2 all 20 dish white_p07_r0022,sio2 all 20 dish white_p07,sio2,train,0.47365189473078745
sio2 all 20 dish white_p07_r0023,sio2 all 20 dish white_p07,sio2,train,0.4483625255902283
sio2 all 20 dish white_p07_r0024,sio2 all 20 dish white_p07,sio2,train,0.44844039118260715
sio2 all 20 dish white_p07_r0025,sio2 all 20 dish white_p07,sio2,train,0.45830395346518965
sio2 all 20 dish white_p07_r0026,sio2 all 20 dish white_p07,sio2,train,0.4629427318781427
sio2 all 20 dish white_p07_r0027,sio2 all 20 dish white_p07,sio2,train,0.510021383569492
sio2 all 20 dish white_p07_r0028,sio2 all 20 dish white_p07,sio2,train,0.5401067152954134
sio2 all 20 dish white_p07_r0029,sio2 all 20 dish white_p07,sio2,train,0.5715062438832054
sio2 all 20 dish white_p07_r0030,sio2 all 20 dish white_p07,sio2,train,0.5497757668904681
sio2 all 20 dish white_p07_r0031,sio2 all 20 dish white_p07,sio2,train,0.5298946781784152
sio2 all 20 dish white_p07_r0032,sio2 all 20 dish white_p07,sio2,train,0.5171855845531198
sio2 all 20 dish white_p07_r0033,sio2 all 20 dish white_p07,sio2,train,0.5271682049009
sio2 all 20 dish white_p07_r0034,sio2 all 20 dish white_p07,sio2,train,0.4792879117736934
sio2 all 20 dish white_p07_r0035,sio2 all 20 dish white_p07,sio2,train,0.4548209866237896
sio2 all 20 dish white_p07_r0036,sio2 all 20 dish white_p07,sio2,train,0.4327277939686471
sio2 all 20 dish white_p07_r0037,sio2 all 20 dish white_p07,sio2,train,0.4345806495353199
sio2 all 20 dish white_p07_r0038,sio2 all 20 dish white_p07,sio2,train,0.4227527733799713
sio2 all 20 dish white_p07_r0039,sio2 all 20 dish white_p07,sio2,train,0.4137098274172883
sio2 all 20 dish white_p07_r0040,sio2 all 20 dish white_p07,sio2,train,0.44048318985832047
sio2 all 20 dish white_p07_r0041,sio2 all 20 dish white_p07,sio2,train,0.46000194048603943
sio2 all 20 dish white_p07_r0042,sio2 all 20 dish white_p07,sio2,train,0.495076176379255
sio2 all 20 dish white_p07_r0043,sio2 all 20 dish white_p07,sio2,train,0.525040520522595
sio2 all 20 dish white_p07_r0044,sio2 all 20 dish white_p07,sio2,train,0.5389357540612425
sio2 all 20 dish white_p07_r0045,sio2 all 20 dish white_p07,sio2,train,0.6017197978499366
sio2 all 20 dish white_p07_r0046,sio2 all 20 dish white_p07,sio2,train,0.5575582610698557
sio2 all 20 dish white_p07_r0047,sio2 all 20 dish white_p07,sio2,train,0.5158952570199766
sio2 all 20 dish white_p07_r0048,sio2 all 20 dish white_p07,sio2,train,0.5006661957020327
sio2 all 20 dish white_p07_r0049,sio2 all 20 dish white_p07,sio2,train,0.5100096679081308
sio2 all 20 dish white_p07_r0050,sio2 all 20 dish white_p07,sio2,train,0.4794251741362617
sio2 all 20 dish white_p07_r0051,sio2 all 20 dish white_p07,sio2,train,0.4568314493306022
sio2 all 20 dish white_p07_r0052,sio2 all 20 dish white_p07,sio2,train,0.4646704545619895
sio2 all 20 dish white_p07_r0053,sio2 all 20 dish white_p07,sio2,train,0.47061390897328054
sio2 all 20 dish white_p07_r0054,sio2 all 20 dish white_p07,sio2,train,0.44203873609144906
sio2 all 20 dish white_p07_r0055,sio2 all 20 dish white_p07,sio2,train,0.42864270879732547
sio2 all 20 dish white_p07_r0056,sio2 all 20 dish white_p07,sio2,train,0.4131271615689605
sio2 all 20 dish white_p07_r0057,sio2 all 20 dish white_p07,sio2,train,0.4151036934473476
sio2 all 20 dish white_p07_r0058,sio2 all 20 dish white_p07,sio2,train,0.43200151693270283
sio2 all 20 dish white_p07_r0059,sio2 all 20 dish white_p07,sio2,train,0.4623435619566048
sio2 all 20 dish white_p07_r0060,sio2 all 20 dish white_p07,sio2,train,0.4958270695243073
sio2 all 20 dish white_p07_r0061,sio2 all 20 dish white_p07,sio2,train,0.4945148325813451
sio2 all 20 dish white_p07_r0062,sio2 all 20 dish white_p07,sio2,train,0.5021557381328388
sio2 all 20 dish white_p07_r0063,sio2 all 20 dish white_p07,sio2,train,0.4937770835261983
sio2 all 20 dish white_p07_r0064,sio2 all 20 dish white_p07,sio2,train,0.6030627025075698
sio2 all 20 dish white_p07_r0065,sio2 all 20 dish white_p07,sio2,train,0.5930967184057359
sio2 all 20 dish white_p07_r0066,sio2 all 20 dish white_p07,sio2,train,0.5449322727637304
sio2 all 20 dish white_p07_r0067,sio2 all 20 dish white_p07,sio2,train,0.502026184727503
sio2 all 20 dish white_p07_r0068,sio2 all 20 dish white_p07,sio2,train,0.48719573597378624
sio2 all 20 dish white_p07_r0069,sio2 all 20 dish white_p07,sio2,train,0.49853673712255847
sio2 all 20 dish white_p07_r0070,sio2 all 20 dish white_p07,sio2,train,0.48856705007814105
sio2 all 20 dish white_p07_r0071,sio2 all 20 dish white_p07,sio2,train,0.48540638970772104
sio2 all 20 dish white_p07_r0072,sio2 all 20 dish white_p07,sio2,train,0.4751592525210895
sio2 all 20 dish white_p07_r0073,sio2 all 20 dish white_p07,sio2,train,0.4718505779814184
sio2 all 20 dish white_p07_r0074,sio2 all 20 dish white_p07,sio2,train,0.46258977461594136
sio2 all 20 dish white_p07_r0075,sio2 all 20 dish white_p07,sio2,train,0.4471094595677991
sio2 all 20 dish white_p07_r0076,sio2 all 20 dish white_p07,sio2,train,0.4284717564284268
sio2 all 20 dish white_p07_r0077,sio2 all 20 dish white_p07,sio2,train,0.4301108092888366
sio2 all 20 dish white_p07_r0078,sio2 all 20 dish white_p07,sio2,train,0.43863871148150774
sio2 all 20 dish white_p07_r0079,sio2 all 20 dish white_p07,sio2,train,0.461116793846225
sio2 all 20 dish white_p07_r0080,sio2 all 20 dish white_p07,sio2,train,0.4738150146520445
sio2 all 20 dish white_p07_r0081,sio2 all 20 dish white_p07,sio2,train,0.47092360707018216
sio2 all 20 dish white_p07_r0082,sio2 all 20 dish white_p07,sio2,train,0.47663654041673514
sio2 all 20 dish white_p07_r0083,sio2 all 20 dish white_p07,sio2,train,0.47533578708252644
sio2 all 20 dish white_p07_r0084,sio2 all 20 dish white_p07,sio2,train,0.48324320318432357
sio2 all 20 dish white_p07_r0085,sio2 all 20 dish white_p07,sio2,train,0.4875815178964347
sio2 all 20 dish white_p07_r0086,sio2 all 20 dish white_p07,sio2,train,0.5152497307584823
sio2 all 20 dish white_p07_r0087,sio2 all 20 dish white_p07,sio2,train,0.5884047172528232
sio2 all 20 dish white_p07_r0088,sio2 all 20 dish white_p07,sio2,train,0.5773137288968115
sio2 all 20 dish white_p07_r0089,sio2 all 20 dish white_p07,sio2,train,0.5229289928997786
sio2 all 20 dish white_p07_r0090,sio2 all 20 dish white_p07,sio2,train,0.5051791773140345
sio2 all 20 dish white_p07_r0091,sio2 all 20 dish white_p07,sio2,train,0.5014940962980655
sio2 all 20 dish white_p07_r0092,sio2 all 20 dish white_p07,sio2,train,0.5063037599157376
sio2 all 20 dish white_p07_r0093,sio2 all 20 dish white_p07,sio2,train,0.49293702382457544
sio2 all 20 dish white_p07_r0094,sio2 all 20 dish white_p07,sio2,train,0.48697276597030964
sio2 all 20 dish white_p07_r0095,sio2 all 20 dish white_p07,sio2,train,0.48080499940539306
sio2 all 20 dish white_p07_r0096,sio2 all 20 dish white_p07,sio2,train,0.4669233664451793
sio2 all 20 dish white_p07_r0097,sio2 all 20 dish white_p07,sio2,train,0.46305306118841594
sio2 all 20 dish white_p07_r0098,sio2 all 20 dish white_p07,sio2,train,0.4453959831370692
sio2 all 20 dish white_p07_r0099,sio2 all 20 dish white_p07,sio2,train,0.42217132294632237
sio2 all 20 dish white_p07_r0100,sio2 all 20 dish white_p07,sio2,train,0.41903365485943495
sio2 all 20 dish white_p07_r0101,sio2 all 20 dish white_p07,sio2,train,0.44032509214322685
sio2 all 20 dish white_p07_r0102,sio2 all 20 dish white_p07,sio2,train,0.43631520050118083
sio2 all 20 dish white_p07_r0103,sio2 all 20 dish white_p07,sio2,train,0.43223516176951815
sio2 all 20 dish white_p07_r0104,sio2 all 20 dish white_p07,sio2,train,0.43696739775058935
sio2 all 20 dish white_p07_r0105,sio2 all 20 dish white_p07,sio2,train,0.4374485439986288
sio2 all 20 dish white_p07_r0106,sio2 all 20 dish white_p07,sio2,train,0.44010221618200385
sio2 all 20 dish white_p07_r0107,sio2 all 20 dish white_p07,sio2,train,0.4417347812959259
sio2 all 20 dish white_p07_r0108,sio2 all 20 dish white_p07,sio2,train,0.44222864792718086
sio2 all 20 dish white_p07_r0109,sio2 all 20 dish white_p07,sio2,train,0.44768730860865724
sio2 all 20 dish white_p07_r0110,sio2 all 20 dish white_p07,sio2,train,0.4576400267326333
sio2 all 20 dish white_p07_r0111,sio2 all 20 dish white_p07,sio2,train,0.5228561268259044
sio2 all 20 dish white_p07_r0112,sio2 all 20 dish white_p07,sio2,train,0.5222769388502562
sio2 all 20 dish white_p07_r0113,sio2 all 20 dish white_p07,sio2,train,0.48480698497690683
sio2 all 20 dish white_p07_r0114,sio2 all 20 dish white_p07,sio2,train,0.4935419131057195
sio2 all 20 dish white_p07_r0115,sio2 all 20 dish white_p07,sio2,train,0.4973755234975241
sio2 all 20 dish white_p07_r0116,sio2 all 20 dish white_p07,sio2,train,0.4967671913164597
sio2 all 20 dish white_p07_r0117,sio2 all 20 dish white_p07,sio2,train,0.47927199006759313
sio2 all 20 dish white_p07_r0118,sio2 all 20 dish white_p07,sio2,train,0.4655391514926633
sio2 all 20 dish white_p07_r0119,sio2 all 20 dish white_p07,sio2,train,0.4586144912025525
sio2 all 20 dish white_p07_r0120,sio2 all 20 dish white_p07,sio2,train,0.4863634697271588
sio2 all 20 dish white_p07_r0121,sio2 all 20 dish white_p07,sio2,train,0.46633503825056816
sio2 all 20 dish white_p07_r0122,sio2 all 20 dish white_p07,sio2,train,0.4169948911068569
sio2 all 20 dish white_p07_r0123,sio2 all 20 dish white_p07,sio2,train,0.4034485149155494
sio2 all 20 dish white_p07_r0124,sio2 all 20 dish white_p07,sio2,train,0.41392535675315506
sio2 all 20 dish white_p07_r0125,sio2 all 20 dish white_p07,sio2,train,0.4228564870280049
sio2 all 20 dish white_p07_r0126,sio2 all 20 dish white_p07,sio2,train,0.4199777755651816
sio2 all 20 dish white_p07_r0127,sio2 all 20 dish white_p07,sio2,train,0.41627403176770184
sio2 all 20 dish white_p07_r0128,sio2 all 20 dish white_p07,sio2,train,0.4170903526683477
sio2 all 20 dish white_p07_r0129,sio2 all 20 dish white_p07,sio2,train,0.4220320053431183
sio2 all 20 dish white_p07_r0130,sio2 all 20 dish white_p07,sio2,train,0.41827394724257205
sio2 all 20 dish white_p07_r0131,sio2 all 20 dish white_p07,sio2,train,0.4133118958296203
sio2 all 20 dish white_p07_r0132,sio2 all 20 dish white_p07,sio2,train,0.4199605184038604
sio2 all 20 dish white_p07_r0133,sio2 all 20 dish white_p07,sio2,train,0.41901062598667577
sio2 all 20 dish white_p07_r0134,sio2 all 20 dish white_p07,sio2,train,0.4496307567653204
sio2 all 20 dish white_p07_r0135,sio2 all 20 dish white_p07,sio2,train,0.4604614146336762
sio2 all 20 dish white_p07_r0136,sio2 all 20 dish white_p07,sio2,train,0.4675048418348279
sio2 all 20 dish white_p07_r0137,sio2 all 20 dish white_p07,sio2,train,0.4878690704627405
sio2 all 20 dish white_p07_r0138,sio2 all 20 dish white_p07,sio2,train,0.48931564582909043
sio2 all 20 dish white_p07_r0139,sio2 all 20 dish white_p07,sio2,train,0.47496422861546944
sio2 all 20 dish white_p07_r0140,sio2 all 20 dish white_p07,sio2,train,0.46719158832155994
sio2 all 20 dish white_p07_r0141,sio2 all 20 dish white_p07,sio2,train,0.46069666818492305
sio2 all 20 dish white_p07_r0142,sio2 all 20 dish white_p07,sio2,train,0.4564143971842993
sio2 all 20 dish white_p07_r0143,sio2 all 20 dish white_p07,sio2,train,0.4792962895037121
sio2 all 20 dish white_p07_r0144,sio2 all 20 dish white_p07,sio2,train,0.47841171441533753
sio2 all 20 dish white_p07_r0145,sio2 all 20 dish white_p07,sio2,train,0.43244769543021644
sio2 all 20 dish white_p07_r0146,sio2 all 20 dish white_p07,sio2,train,0.3984339318943209
sio2 all 20 dish white_p07_r0147,sio2 all 20 dish white_p07,sio2,train,0.39899689557643286
sio2 all 20 dish white_p07_r0148,sio2 all 20 dish white_p07,sio2,train,0.41015669080863776
sio2 all 20 dish white_p07_r0149,sio2 all 20 dish white_p07,sio2,train,0.4034767890753717
sio2 all 20 dish white_p07_r0150,sio2 all 20 dish white_p07,sio2,train,0.41341583237303736
sio2 all 20 dish white_p07_r0151,sio2 all 20 dish white_p07,sio2,train,0.3992811947789321
sio2 all 20 dish white_p07_r0152,sio2 all 20 dish white_p07,sio2,train,0.39988002469392964
sio2 all 20 dish white_p07_r0153,sio2 all 20 dish white_p07,sio2,train,0.40463624946677756
sio2 all 20 dish white_p07_r0154,sio2 all 20 dish white_p07,sio2,train,0.4007289451139312
sio2 all 20 dish white_p07_r0155,sio2 all 20 dish white_p07,sio2,train,0.40350345771301666
sio2 all 20 dish white_p07_r0156,sio2 all 20 dish white_p07,sio2,train,0.40630304194491396
sio2 all 20 dish white_p07_r0157,sio2 all 20 dish white_p07,sio2,train,0.43194563297774724
sio2 all 20 dish white_p07_r0158,sio2 all 20 dish white_p07,sio2,train,0.44579495203904057
sio2 all 20 dish white_p07_r0159,sio2 all 20 dish white_p07,sio2,train,0.46650607334491523
sio2 all 20 dish white_p07_r0160,sio2 all 20 dish white_p07,sio2,train,0.4731039926434047
sio2 all 20 dish white_p07_r0161,sio2 all 20 dish white_p07,sio2,train,0.4677116617287297
sio2 all 20 dish white_p07_r0162,sio2 all 20 dish white_p07,sio2,train,0.4578741785059742
sio2 all 20 dish white_p07_r0163,sio2 all 20 dish white_p07,sio2,train,0.46940386370727066
sio2 all 20 dish white_p07_r0164,sio2 all 20 dish white_p07,sio2,train,0.47428924621743124
sio2 all 20 dish white_p07_r0165,sio2 all 20 dish white_p07,sio2,train,0.4384204067271898
sio2 all 20 dish white_p07_r0166,sio2 all 20 dish white_p07,sio2,train,0.4053601791350703
sio2 all 20 dish white_p07_r0167,sio2 all 20 dish white_p07,sio2,train,0.4016404457221997
sio2 all 20 dish white_p07_r0168,sio2 all 20 dish white_p07,sio2,train,0.39896134481923395
sio2 all 20 dish white_p07_r0169,sio2 all 20 dish white_p07,sio2,train,0.40102370541267235
sio2 all 20 dish white_p07_r0170,sio2 all 20 dish white_p07,sio2,train,0.41006327496894873
sio2 all 20 dish white_p07_r0171,sio2 all 20 dish white_p07,sio2,train,0.3971376267614791
sio2 all 20 dish white_p07_r0172,sio2 all 20 dish white_p07,sio2,train,0.400429631026499
sio2 all 20 dish white_p07_r0173,sio2 all 20 dish white_p07,sio2,train,0.40236750060806886
sio2 all 20 dish white_p07_r0174,sio2 all 20 dish white_p07,sio2,train,0.3994248826058207
sio2 all 20 dish white_p07_r0175,sio2 all 20 dish white_p07,sio2,train,0.3924751982011979
sio2 all 20 dish white_p07_r0176,sio2 all 20 dish white_p07,sio2,train,0.3977455815756226
sio2 all 20 dish white_p07_r0177,sio2 all 20 dish white_p07,sio2,train,0.4188966994235152
sio2 all 20 dish white_p07_r0178,sio2 all 20 dish white_p07,sio2,train,0.4310408540742446
sio2 all 20 dish white_p07_r0179,sio2 all 20 dish white_p07,sio2,train,0.4437808638208384
sio2 all 20 dish white_p07_r0180,sio2 all 20 dish white_p07,sio2,train,0.448492344507604
sio2 all 20 dish white_p07_r0181,sio2 all 20 dish white_p07,sio2,train,0.45471365508143236
sio2 all 20 dish white_p07_r0182,sio2 all 20 dish white_p07,sio2,train,0.452684583348045
sio2 all 20 dish white_p07_r0183,sio2 all 20 dish white_p07,sio2,train,0.4282460956154488
sio2 all 20 dish white_p07_r0184,sio2 all 20 dish white_p07,sio2,train,0.40827155616101757
sio2 all 20 dish white_p07_r0185,sio2 all 20 dish white_p07,sio2,train,0.401921803456209
sio2 all 20 dish white_p07_r0186,sio2 all 20 dish white_p07,sio2,train,0.39389318209981244
sio2 all 20 dish white_p07_r0187,sio2 all 20 dish white_p07,sio2,train,0.388391479771283
sio2 all 20 dish white_p07_r0188,sio2 all 20 dish white_p07,sio2,train,0.3978575820771749
sio2 all 20 dish white_p07_r0189,sio2 all 20 dish white_p07,sio2,train,0.39205195653024255
sio2 all 20 dish white_p07_r0190,sio2 all 20 dish white_p07,sio2,train,0.3896614542006235
sio2 all 20 dish white_p07_r0191,sio2 all 20 dish white_p07,sio2,train,0.3899695278736787
sio2 all 20 dish white_p07_r0192,sio2 all 20 dish white_p07,sio2,train,0.3880710725783614
sio2 all 20 dish white_p07_r0193,sio2 all 20 dish white_p07,sio2,train,0.3904333398131037
sio2 all 20 dish white_p07_r0194,sio2 all 20 dish white_p07,sio2,train,0.39445694294403455
sio2 all 20 dish white_p07_r0195,sio2 all 20 dish white_p07,sio2,train,0.42108581702348014
sio2 all 20 dish white_p07_r0196,sio2 all 20 dish white_p07,sio2,train,0.43762365562205446
sio2 all 20 dish white_p07_r0197,sio2 all 20 dish white_p07,sio2,train,0.42473272347826
sio2 all 20 dish white_p07_r0198,sio2 all 20 dish white_p07,sio2,train,0.43769187217743705
sio2 all 20 dish white_p07_r0199,sio2 all 20 dish white_p07,sio2,train,0.44330518926119367
sio2 all 20 dish white_p07_r0200,sio2 all 20 dish white_p07,sio2,train,0.4309789408603589
sio2 all 20 dish white_p07_r0201,sio2 all 20 dish white_p07,sio2,train,0.41115479666392457
sio2 all 20 dish white_p07_r0202,sio2 all 20 dish white_p07,sio2,train,0.40702376026107695
sio2 all 20 dish white_p07_r0203,sio2 all 20 dish white_p07,sio2,train,0.39138213046066056
sio2 all 20 dish white_p07_r0204,sio2 all 20 dish white_p07,sio2,train,0.3931256495533904
sio2 all 20 dish white_p07_r0205,sio2 all 20 dish white_p07,sio2,train,0.39343108668268933
sio2 all 20 dish white_p07_r0206,sio2 all 20 dish white_p07,sio2,train,0.3902777190965533
sio2 all 20 dish white_p07_r0207,sio2 all 20 dish white_p07,sio2,train,0.3902679153310854
sio2 all 20 dish white_p07_r0208,sio2 all 20 dish white_p07,sio2,train,0.3933048482607329
sio2 all 20 dish white_p07_r0209,sio2 all 20 dish white_p07,sio2,train,0.392056999945803
sio2 all 20 dish white_p07_r0210,sio2 all 20 dish white_p07,sio2,train,0.3908131587046289
sio2 all 20 dish white_p07_r0211,sio2 all 20 dish white_p07,sio2,train,0.394500275220119
sio2 all 20 dish white_p07_r0212,sio2 all 20 dish white_p07,sio2,train,0.426221506988138
sio2 all 20 dish white_p07_r0213,sio2 all 20 dish white_p07,sio2,train,0.439432297475193
sio2 all 20 dish white_p07_r0214,sio2 all 20 dish white_p07,sio2,train,0.4238917129341882
sio2 all 20 dish white_p07_r0215,sio2 all 20 dish white_p07,sio2,train,0.4234498880315956
sio2 all 20 dish white_p07_r0216,sio2 all 20 dish white_p07,sio2,train,0.4302817294073056
sio2 all 20 dish white_p07_r0217,sio2 all 20 dish white_p07,sio2,train,0.42890010880114465
sio2 all 20 dish white_p07_r0218,sio2 all 20 dish white_p07,sio2,train,0.4102136970650837
sio2 all 20 dish white_p07_r0219,sio2 all 20 dish white_p07,sio2,train,0.40401423747376425
sio2 all 20 dish white_p07_r0220,sio2 all 20 dish white_p07,sio2,train,0.4027123353469481
sio2 all 20 dish white_p07_r0221,sio2 all 20 dish white_p07,sio2,train,0.3969171247458804
sio2 all 20 dish white_p07_r0222,sio2 all 20 dish white_p07,sio2,train,0.3944867011500706
sio2 all 20 dish white_p07_r0223,sio2 all 20 dish white_p07,sio2,train,0.391454579908062
sio2 all 20 dish white_p07_r0224,sio2 all 20 dish white_p07,sio2,train,0.3926233515835338
sio2 all 20 dish white_p07_r0225,sio2 all 20 dish white_p07,sio2,train,0.39876176413931724
sio2 all 20 dish white_p07_r0226,sio2 all 20 dish white_p07,sio2,train,0.3923124482651973
sio2 all 20 dish white_p07_r0227,sio2 all 20 dish white_p07,sio2,train,0.39369935172649906
sio2 all 20 dish white_p07_r0228,sio2 all 20 dish white_p07,sio2,train,0.40055866660759365
sio2 all 20 dish white_p07_r0229,sio2 all 20 dish white_p07,sio2,train,0.4180156134864517
sio2 all 20 dish white_p07_r0230,sio2 all 20 dish white_p07,sio2,train,0.4268504437063514
sio2 all 20 dish white_p07_r0231,sio2 all 20 dish white_p07,sio2,train,0.4198439536750571
sio2 all 20 dish white_p07_r0232,sio2 all 20 dish white_p07,sio2,train,0.425243502181438
sio2 all 20 dish white_p07_r0233,sio2 all 20 dish white_p07,sio2,train,0.42708635749220164
sio2 all 20 dish white_p07_r0234,sio2 all 20 dish white_p07,sio2,train,0.4304810340058558
sio2 all 20 dish white_p07_r0235,sio2 all 20 dish white_p07,sio2,train,0.4113404208791262
sio2 all 20 dish white_p07_r0236,sio2 all 20 dish white_p07,sio2,train,0.4108476776567592
sio2 all 20 dish white_p07_r0237,sio2 all 20 dish white_p07,sio2,train,0.40250063333588487
sio2 all 20 dish white_p07_r0238,sio2 all 20 dish white_p07,sio2,train,0.40106407998423654
sio2 all 20 dish white_p07_r0239,sio2 all 20 dish white_p07,sio2,train,0.3990963359815551
sio2 all 20 dish white_p07_r0240,sio2 all 20 dish white_p07,sio2,train,0.3932520949033114
sio2 all 20 dish white_p07_r0241,sio2 all 20 dish white_p07,sio2,train,0.39174329198796226
sio2 all 20 dish white_p07_r0242,sio2 all 20 dish white_p07,sio2,train,0.40165067720555836
sio2 all 20 dish white_p07_r0243,sio2 all 20 dish white_p07,sio2,train,0.397968681978951
sio2 all 20 dish white_p07_r0244,sio2 all 20 dish white_p07,sio2,train,0.42054534208783007
sio2 all 20 dish white_p07_r0245,sio2 all 20 dish white_p07,sio2,train,0.42036994040927683
sio2 all 20 dish white_p08_r0001,sio2 all 20 dish white_p08,sio2,train,0.6215680868628336
sio2 all 20 dish white_p08_r0002,sio2 all 20 dish white_p08,sio2,train,0.6231442431724461
sio2 all 20 dish white_p08_r0003,sio2 all 20 dish white_p08,sio2,train,0.5951775121665398
sio2 all 20 dish white_p08_r0004,sio2 all 20 dish white_p08,sio2,train,0.5230337403063795
